NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
4487,2022,2022-09-06,2117,2,-117.10191345214844,32.75383377075195
4488,2022,2022-09-10,1015,6,-117.08757781982422,32.709739685058594
4489,2022,2022-09-10,2300,6,-117.11898040771484,32.757183074951165
4490,2022,2022-08-22,2105,1,-117.23161315917967,32.73942565917969
4491,2022,2022-07-02,1435,6,-117.1309814453125,32.89370346069336
4492,2022,2022-09-05,659,1,-117.16275787353516,32.74826431274414
4493,2022,2022-09-04,1045,7,-117.24020385742188,32.788143157958984
4494,2022,2022-09-03,423,6,-117.1574249267578,32.75013732910156
4495,2022,2022-09-17,1951,6,-117.04950714111328,32.6830940246582
4496,2022,2022-09-30,2121,5,-117.1583251953125,32.71780014038086
4497,2022,2022-09-30,1213,5,-117.19347381591795,32.895721435546875
4498,2022,2022-09-30,800,5,-117.16667938232422,32.72391128540039
4499,2022,2022-09-29,1943,4,-117.10202026367188,32.7496223449707
4500,2022,2022-09-30,654,5,-117.07050323486328,32.75971221923828
4501,2022,2022-09-27,2014,2,-117.24314880371094,32.74991226196289
4502,2022,2022-09-30,2222,5,-117.16384887695312,32.74330139160156
4503,2022,2022-11-25,1659,5,-117.24600982666016,32.807647705078125
4504,2022,2022-11-15,1532,2,-117.08074188232422,32.70663070678711
4505,2022,2022-10-14,1803,5,-117.16803741455078,32.72682571411133
4506,2022,2022-10-16,1100,7,-117.22419738769533,32.80583572387695
4507,2022,2022-10-16,1010,7,-117.1592254638672,32.71363067626953
4508,2022,2022-10-16,1021,7,-117.13262939453124,32.75022506713867
4509,2022,2022-10-15,1300,6,-117.0986328125,32.70949935913086
4510,2022,2022-10-15,1150,6,-117.26805877685548,32.81241607666016
4511,2022,2022-10-14,234,5,-117.03645324707033,32.543983459472656
4512,2022,2022-10-14,835,5,-117.00984954833984,32.5683708190918
4513,2022,2022-10-09,1531,7,-117.16473388671876,32.71564865112305
4514,2022,2022-10-08,917,6,-117.23474884033205,32.965084075927734
4515,2022,2022-10-07,2255,5,-117.20162963867188,32.89255142211914
4516,2022,2022-10-10,1652,1,-117.01366424560548,32.80313873291016
4517,2022,2022-10-08,1100,6,-117.23532104492188,32.801021575927734
4518,2022,2022-10-03,920,1,-117.24777221679688,32.803192138671875
4519,2022,2022-10-01,2219,6,-117.1673583984375,32.72594451904297
4520,2022,2022-10-03,736,1,-117.15561676025392,32.7188606262207
4521,2022,2022-10-03,1641,1,-117.12342834472656,32.897029876708984
4522,2022,2022-10-03,1442,1,-117.07947540283205,32.74878692626953
4523,2022,2022-10-02,155,7,-117.26454925537108,32.80931854248047
4524,2022,2022-10-01,1505,6,-117.10587310791016,32.740291595458984
4525,2022,2022-10-01,1628,6,-117.17119598388672,32.718852996826165
4526,2022,2022-10-01,1900,6,-117.1449966430664,32.80166244506836
4527,2022,2022-08-17,1650,3,-117.1443328857422,32.76097106933594
4528,2022,2022-10-03,1246,1,-117.03167724609376,32.54624938964844
4529,2022,2022-09-30,2203,5,-117.05409240722656,32.744510650634766
4530,2022,2022-10-31,1550,1,-117.11241149902344,32.691349029541016
4531,2022,2022-10-28,48,5,-117.23654174804688,32.74329376220703
4532,2022,2022-09-20,748,2,-117.05702209472656,32.70130157470703
4533,2022,2022-09-02,2015,5,-117.1702880859375,32.786495208740234
4534,2022,2022-09-21,1645,3,-117.21731567382812,32.74994659423828
4535,2022,2022-09-21,1943,3,-117.163818359375,32.83127975463867
4536,2022,2022-09-18,1717,7,-117.17571258544922,32.821685791015625
4537,2022,2022-09-18,1732,7,-117.02739715576172,32.582942962646484
4538,2022,2022-09-17,1750,6,-117.07303619384766,32.934429168701165
4539,2022,2022-09-20,1600,2,-117.08330535888672,32.792877197265625
4540,2022,2022-09-04,2118,7,-117.12738800048828,32.701202392578125
4541,2022,2022-09-20,1910,2,-117.15654754638672,32.717811584472656
4542,2022,2022-09-09,2216,5,-117.18684387207033,32.96247100830078
4543,2022,2022-09-14,605,3,-117.1719970703125,32.72556686401367
4544,2022,2022-09-09,905,5,-117.04711151123048,32.76968765258789
4545,2022,2022-09-13,1132,2,-117.23416900634766,32.953861236572266
4546,2022,2022-09-13,1933,2,-117.18106079101562,32.905540466308594
4547,2022,2022-09-13,1824,2,-117.22933959960938,32.752593994140625
4548,2022,2022-09-13,1621,2,-117.16817474365234,32.72568130493164
4549,2022,2022-09-21,828,3,-117.13372802734376,32.69279861450195
4550,2022,2022-08-13,137,6,-117.15345764160156,32.748538970947266
4551,2022,2022-10-03,1542,1,-117.16597747802734,32.791561126708984
4552,2022,2022-10-03,759,1,-117.11502075195312,32.8931999206543
4553,2022,2022-09-25,2024,7,-117.21908569335938,32.80612564086914
4554,2022,2022-09-29,1732,4,-117.23869323730467,32.80522918701172
4555,2022,2022-09-09,1900,5,-117.2202377319336,32.73524856567383
4556,2022,2022-09-25,1557,7,-117.05826568603516,32.738155364990234
4557,2022,2022-09-27,1451,2,-117.2225341796875,32.975440979003906
4558,2022,2022-10-07,321,5,-117.07311248779295,32.79779052734375
4559,2022,2022-10-07,1050,5,-117.22843933105467,32.922367095947266
4560,2022,2022-10-04,1029,2,-117.14618682861328,32.755332946777344
4561,2022,2022-10-05,1036,3,-117.09224700927734,32.75309753417969
4562,2022,2022-10-05,1525,3,-117.27652740478516,32.82543182373047
4563,2022,2022-10-06,46,4,-117.15335083007812,32.80192947387695
4564,2022,2022-10-07,5,5,-117.17816162109376,32.739776611328125
4565,2022,2022-09-28,1753,3,-117.13005065917967,32.972450256347656
4566,2022,2022-09-28,2041,3,-122.31707763671876,41.14469146728516
4567,2022,2022-10-07,1648,5,-117.13999938964844,32.80436706542969
4568,2022,2022-10-09,246,7,-117.04036712646484,32.67584228515625
4569,2022,2022-09-03,1055,6,-117.16597747802734,32.791561126708984
4570,2022,2022-09-07,414,3,-117.15213775634766,32.76688003540039
4571,2022,2022-09-04,1534,7,-117.12986755371094,32.946876525878906
4572,2022,2022-09-04,1007,7,-117.13265228271484,32.7552375793457
4573,2022,2022-09-05,1750,1,-117.0828094482422,32.698589324951165
4574,2022,2022-09-06,319,2,-117.23476409912108,32.965110778808594
4575,2022,2022-09-02,1231,5,-117.03987121582033,32.551639556884766
4576,2022,2022-09-03,12,6,-117.14026641845705,32.71159744262695
4577,2022,2022-09-06,850,2,-117.09230041503906,32.749549865722656
4578,2022,2022-09-06,1327,2,-117.12677764892578,32.96334457397461
4579,2022,2022-08-26,2320,5,-117.25429534912108,32.72595977783203
4580,2022,2022-08-26,815,5,-117.0608367919922,32.70133972167969
4581,2022,2022-09-07,1445,3,-117.08943939208984,32.696800231933594
4582,2022,2022-09-07,1433,3,-117.10987091064452,32.684776306152344
4583,2022,2022-09-07,1611,3,-117.12538909912108,32.68761444091797
4584,2022,2022-09-07,1930,3,-117.18631744384766,32.87685775756836
4585,2022,2022-09-07,1925,3,-117.18194580078124,32.81925582885742
4586,2022,2022-09-03,1310,6,-117.15038299560548,32.71366882324219
4587,2022,2022-09-02,526,5,-117.18952941894533,32.90003967285156
4588,2022,2022-09-08,910,4,-117.1162109375,32.763301849365234
4589,2022,2022-09-07,1319,3,-117.1743392944336,32.83588409423828
4590,2022,2022-09-07,345,3,-117.13377380371094,32.693851470947266
4591,2022,2022-09-16,56,5,-117.17372894287108,32.77517318725586
4592,2022,2022-09-14,808,3,-117.09356689453124,32.71221160888672
4593,2022,2022-08-31,1440,3,-117.09683990478516,32.70414733886719
4594,2022,2022-09-15,216,4,-117.22454833984376,32.8013916015625
4595,2022,2022-09-15,1834,4,-117.14349365234376,32.706298828125
4596,2022,2022-09-15,1730,4,-117.19361114501952,32.7934455871582
4597,2022,2022-09-09,550,5,-117.20494079589844,32.75152969360352
4598,2022,2022-09-15,2250,4,-117.10089874267578,32.749595642089844
4599,2022,2022-09-15,1800,4,-117.22275543212892,32.732215881347656
4600,2022,2022-09-09,1925,5,-117.0857391357422,32.58381652832031
4601,2022,2022-09-10,1800,6,-117.23612213134766,32.751243591308594
4602,2022,2022-09-05,928,1,-117.26579284667967,32.8148078918457
4603,2022,2022-09-05,935,1,-117.09246826171876,33.00516891479492
4604,2022,2022-09-05,2201,1,-117.06092834472656,33.018653869628906
4605,2022,2022-07-30,2320,6,-117.11681365966795,32.74985122680664
4606,2022,2022-09-21,1256,3,-117.18435668945312,32.90347671508789
4607,2022,2022-09-24,2213,6,-117.1009521484375,32.745323181152344
4608,2022,2022-09-25,208,7,-117.25338745117188,32.79608154296875
4609,2022,2022-09-09,1745,5,-117.23729705810548,32.75412368774414
4610,2022,2022-08-15,611,1,-117.07889556884766,32.57646942138672
4611,2022,2022-09-04,2043,7,-117.12732696533205,32.69596862792969
4612,2022,2022-09-01,2016,4,-117.09471893310548,33.0048828125
4613,2022,2022-09-24,1842,6,-117.11014556884766,32.73846435546875
4614,2022,2022-10-02,615,7,-117.0849380493164,32.72191619873047
4615,2022,2022-09-25,10,7,-117.14852142333984,32.70522689819336
4616,2022,2022-10-04,747,2,-117.09978485107422,32.75315856933594
4617,2022,2022-10-21,1355,5,-117.07209777832033,32.99095916748047
4618,2022,2022-10-26,850,3,-117.15097808837892,32.810020446777344
4619,2022,2022-10-26,2220,3,-117.2050323486328,32.75301742553711
4620,2022,2022-10-25,1631,2,-117.05001068115234,32.80194091796875
4621,2022,2022-10-25,1210,2,-117.19348907470705,32.79754638671875
4622,2022,2022-10-26,1638,3,-117.0679931640625,32.70930480957031
4623,2022,2022-10-21,1202,5,-117.15299987792967,32.76513671875
4624,2022,2022-10-18,800,2,-117.21243286132812,32.95988845825195
4625,2022,2022-10-22,800,6,-117.22647857666016,32.7528076171875
4626,2022,2022-10-23,937,7,-117.10900115966795,32.74967575073242
4627,2022,2022-09-30,1831,5,-117.10694122314452,32.74968719482422
4628,2022,2022-09-05,1455,1,-117.08676147460938,32.7040901184082
4629,2022,2022-10-03,933,1,-117.06046295166016,32.68119430541992
4630,2022,2022-10-12,2108,3,-117.14032745361328,32.71685028076172
4631,2022,2022-10-12,1849,3,-117.22689819335938,32.947147369384766
4632,2022,2022-10-12,904,3,-117.09273529052734,32.576499938964844
4633,2022,2022-10-13,115,4,-117.0927505493164,32.56914520263672
4634,2022,2022-10-13,1844,4,-117.12956237792967,32.701171875
4635,2022,2022-10-14,221,5,-117.22361755371094,32.8708610534668
4636,2022,2022-10-13,1610,4,-117.11663818359376,32.80958938598633
4637,2022,2022-10-13,750,4,-117.04944610595705,32.6744270324707
4638,2022,2022-10-12,823,3,-117.27124786376952,32.83272171020508
4639,2022,2022-10-12,959,3,-117.05879974365234,32.57852554321289
4640,2022,2022-09-25,1602,7,-117.1262664794922,32.764312744140625
4641,2022,2022-09-25,120,7,-117.23458099365234,32.801170349121094
4642,2022,2022-09-23,1927,5,-117.22838592529295,32.72374725341797
4643,2022,2022-09-23,2353,5,-117.1173858642578,32.6869010925293
4644,2022,2022-09-15,2219,4,-117.16011810302734,32.70944595336914
4645,2022,2022-09-22,1354,4,-117.0693817138672,32.77308654785156
4646,2022,2022-09-17,250,6,-117.02276611328124,32.5896110534668
4647,2022,2022-09-20,1920,2,-117.12001800537108,33.01922607421875
4648,2022,2022-05-17,1457,2,-117.06878662109376,32.57668685913086
4649,2022,2022-09-22,800,4,-117.04540252685548,32.68707275390625
4650,2022,2022-09-27,2115,2,-117.16944122314452,32.73085021972656
4651,2022,2022-09-27,1629,2,-117.13387298583984,32.707420349121094
4652,2022,2022-09-26,1045,1,-117.12283325195312,32.76545333862305
4653,2022,2022-09-26,1755,1,-117.07443237304688,33.02280044555664
4654,2022,2022-10-20,2315,4,-117.13372802734376,32.74098205566406
4655,2022,2022-10-19,2040,3,-117.1955795288086,32.7519645690918
4656,2022,2022-10-20,1637,4,-117.24431610107422,32.75162887573242
4657,2022,2022-10-20,1549,4,-117.23966217041016,32.750614166259766
4658,2022,2022-10-19,2031,3,-117.04710388183594,32.76870346069336
4659,2022,2022-10-20,1041,4,-117.099609375,32.79043960571289
4660,2022,2022-10-19,2110,3,-117.23385620117188,32.79959487915039
4661,2022,2022-10-19,1545,3,-117.24103546142578,32.89298248291016
4662,2022,2022-10-18,1917,2,-117.16957092285156,32.74980163574219
4663,2022,2022-10-18,800,2,-117.2373504638672,32.80752944946289
4664,2022,2022-10-17,800,1,-117.12520599365234,32.706451416015625
4665,2022,2022-10-17,1927,1,-117.11460876464844,32.69602966308594
4666,2022,2022-10-17,1945,1,-117.21292114257812,32.798683166503906
4667,2022,2022-10-17,1548,1,-117.12427520751952,32.7572135925293
4668,2022,2022-10-17,1356,1,-117.0987548828125,32.78010177612305
4669,2022,2022-10-16,1751,7,-117.2327117919922,32.761661529541016
4670,2022,2022-10-13,1234,4,-117.06800842285156,32.70968246459961
4671,2022,2022-10-04,2112,2,-117.05400848388672,32.57330322265625
4672,2022,2022-10-19,214,3,-117.13426971435548,32.755229949951165
4673,2022,2022-10-18,1549,2,-117.23500823974608,32.801082611083984
4674,2022,2022-10-17,1040,1,-117.14825439453124,32.83863830566406
4675,2022,2022-10-18,2218,2,-117.25729370117188,32.80242156982422
4676,2022,2022-10-19,1616,3,-117.163818359375,32.7166748046875
4677,2022,2022-11-16,537,3,-117.16120147705078,32.731380462646484
4678,2022,2022-12-08,2258,4,-117.1821517944336,32.828670501708984
4679,2022,2022-12-08,1537,4,-117.22011566162108,32.755279541015625
4680,2022,2022-12-08,814,4,-117.0621337890625,32.778541564941406
4681,2022,2022-12-30,1703,5,-117.16118621826172,32.72721481323242
4682,2022,2022-12-30,1942,5,-117.15744018554688,32.82437515258789
4683,2022,2022-12-31,1722,6,-117.0765380859375,32.79787063598633
4684,2022,2022-12-31,1300,6,-117.1787567138672,32.83441162109375
4685,2022,2022-11-27,1230,7,-117.05995941162108,33.02668380737305
4686,2022,2022-11-28,1555,1,-117.20550537109376,32.87078094482422
4687,2022,2022-11-28,1700,1,-117.21759033203124,32.74003982543945
4688,2022,2022-11-28,1744,1,-117.06240844726562,32.55963134765625
4689,2022,2022-11-29,108,2,-117.07936096191406,32.76264572143555
4690,2022,2022-12-07,1325,3,-117.15328216552734,32.83277893066406
4691,2022,2022-01-04,1159,2,-117.10694122314452,32.74968719482422
4692,2022,2022-10-15,711,6,-117.11923980712892,32.75328826904297
4693,2022,2022-10-17,759,1,-117.0691375732422,32.77920913696289
4694,2022,2022-10-18,1730,2,-117.19488525390624,32.8336181640625
4695,2022,2022-10-24,1543,1,-117.24478912353516,32.79986953735352
4696,2022,2022-11-01,725,2,-117.11976623535156,32.83561325073242
4697,2022,2022-11-13,1635,7,-117.08039093017578,33.010337829589844
4698,2022,2022-11-12,2232,6,-117.2519302368164,32.79137420654297
4699,2022,2022-11-03,1846,4,-117.1139678955078,32.80806350708008
4700,2022,2022-11-16,1913,3,-117.10238647460938,32.695045471191406
4701,2022,2022-11-10,1430,4,-117.20729064941406,32.77200698852539
4702,2022,2022-11-16,1547,3,-117.09577178955078,32.758056640625
4703,2022,2022-11-15,754,2,-117.06385803222656,32.7288703918457
4704,2022,2022-11-25,23,5,-117.09358978271484,32.71505355834961
4705,2022,2022-11-23,1700,3,-117.0881805419922,33.00113677978516
4706,2022,2022-11-23,1247,3,-117.0595474243164,33.02876663208008
4707,2022,2022-11-23,1441,3,-117.20330810546876,32.83399963378906
4708,2022,2022-11-21,1842,1,-117.11033630371094,32.7012825012207
4709,2022,2022-10-30,204,7,-117.25001525878906,32.797760009765625
4710,2022,2022-11-25,2016,5,-117.12410736083984,32.90275955200195
4711,2022,2022-11-25,1852,5,-117.10784149169922,32.951683044433594
4712,2022,2022-11-21,410,1,-117.18347930908205,32.74356842041016
4713,2022,2022-11-26,1843,6,-117.16287231445312,32.77092742919922
4714,2022,2022-11-27,1509,7,-117.08456420898438,32.788528442382805
4715,2022,2022-11-27,1920,7,-117.0796356201172,32.74882888793945
4716,2022,2022-11-25,1837,5,-117.25353240966795,32.790035247802734
4717,2022,2022-11-25,550,5,-117.2144012451172,32.94388961791992
4718,2022,2022-11-25,1141,5,-117.12393951416016,32.76078414916992
4719,2022,2022-11-20,1822,7,-117.05277252197266,32.713130950927734
4720,2022,2022-11-18,415,5,-117.05460357666016,32.75492477416992
4721,2022,2022-12-30,1822,5,-117.10133361816406,32.57651138305664
4722,2022,2022-10-19,2229,3,-117.0996551513672,32.583778381347656
4723,2022,2022-10-18,605,2,-117.07286834716795,32.74913787841797
4724,2022,2022-11-15,335,2,-117.15744018554688,32.91001892089844
4725,2022,2022-11-18,1200,5,-117.23349761962892,32.80139923095703
4726,2022,2022-10-25,3,2,-117.21167755126952,32.72867584228516
4727,2022,2022-10-29,1508,6,-117.2509994506836,32.7676887512207
4728,2022,2022-11-11,730,5,-117.13072967529295,32.92494201660156
4729,2022,2022-11-04,2252,5,-117.08657073974608,32.93437194824219
4730,2022,2022-11-17,915,4,-117.20789337158205,32.87928771972656
4731,2022,2022-12-19,2500,1,-117.2334213256836,32.75613784790039
4732,2022,2022-12-09,2118,5,-117.1423568725586,32.694881439208984
4733,2022,2022-11-26,1734,6,-117.05422973632812,32.57406997680664
4734,2022,2022-12-01,1956,4,-117.10155487060548,32.78019714355469
4735,2022,2022-12-02,908,5,-117.1204833984375,32.75331115722656
4736,2022,2022-12-02,1520,5,-117.16413879394533,32.75379180908203
4737,2022,2022-12-03,1125,6,-117.21685791015624,32.739219665527344
4738,2022,2022-12-04,1128,7,-117.20614624023438,32.82770538330078
4739,2022,2022-12-03,1947,6,-117.10079193115234,32.93741607666016
4740,2022,2022-12-04,1800,7,-117.10086059570312,32.753170013427734
4741,2022,2022-12-04,1550,7,-117.0056610107422,32.80253219604492
4742,2022,2022-12-01,1349,4,-117.17601013183594,32.737327575683594
4743,2022,2022-12-04,2228,7,-117.1638412475586,32.718833923339844
4744,2022,2022-12-04,1050,7,-117.16390228271484,32.74827194213867
4745,2022,2022-12-03,1819,6,-117.15381622314452,32.71781539916992
4746,2022,2022-11-27,1831,7,-117.06448364257812,32.752864837646484
4747,2022,2022-12-04,1344,7,-117.19667053222656,32.81904983520508
4748,2022,2022-12-08,1622,4,-117.03678894042967,32.6917610168457
4749,2022,2022-12-10,1530,6,-117.08882904052734,32.90365982055664
4750,2022,2022-12-11,1958,7,-117.07827758789062,32.79515838623047
4751,2022,2022-12-11,1810,7,-117.10263061523438,32.753173828125
4752,2022,2022-12-10,1000,6,-117.0699462890625,32.771629333496094
4753,2022,2022-12-09,1230,5,-117.10819244384766,32.74594497680664
4754,2022,2022-12-08,1357,4,-117.0885772705078,33.03069305419922
4755,2022,2022-12-08,2336,4,-117.19867706298828,32.80253601074219
4756,2022,2022-12-08,1647,4,-117.09751129150392,32.57283020019531
4757,2022,2022-12-06,2010,2,-117.04795837402344,32.55377578735352
4758,2022,2022-12-03,1340,6,-117.04173278808594,32.58372116088867
4759,2022,2022-12-10,101,6,-117.2505111694336,32.74137878417969
4760,2022,2022-12-13,51,2,-117.0161361694336,32.562931060791016
4761,2022,2022-12-01,1712,4,-117.03665924072266,32.55082321166992
4762,2022,2022-12-07,2156,3,-117.09012603759766,32.70420837402344
4763,2022,2022-10-12,1254,3,-117.14585876464844,32.83273696899414
4764,2022,2022-12-02,1513,5,-117.07543182373048,32.576473236083984
4765,2022,2022-12-10,210,6,-117.11327362060548,32.7905387878418
4766,2022,2022-12-10,1510,6,-117.12931823730467,32.72234344482422
4767,2022,2022-10-07,58,5,-117.14431762695312,32.821712493896484
4768,2022,2022-11-06,1500,7,-117.12419891357422,32.905357360839844
4769,2022,2022-11-08,2053,2,-117.057373046875,32.76700210571289
4770,2022,2022-11-06,1304,7,-117.24071502685548,32.80580139160156
4771,2022,2022-11-07,1950,1,-117.14678192138672,32.71579360961914
