neighbourhood,latitude,longitude,room_type,price
North Hills,32.7331517,-117.1144567,Entire home/apt,100
Chollas View,32.7127683,-117.0916489,Entire home/apt,159
Mission Bay,32.7821745,-117.2522799,Entire home/apt,824
North Hills,32.75332,-117.13228,Entire home/apt,296
Mission Bay,32.76033,-117.24988,Entire home/apt,896
Mission Bay,32.7603,-117.24907,Entire home/apt,663
Old Town,32.75485,-117.16333,Entire home/apt,115
Normal Heights,32.7592799,-117.1105959,Entire home/apt,350
Mission Bay,32.78355,-117.25277,Entire home/apt,400
College Area,32.7592,-117.07288,Entire home/apt,258
Ocean Beach,32.7539468638006,-117.24765413338092,Entire home/apt,177
Memorial,32.70376,-117.12812,Entire home/apt,204
Little Italy,32.72823,-117.16897,Entire home/apt,186
Rolling Hills Ranch,32.6767212,-116.9385574,Entire home/apt,150
Wooded Area,32.72527,-117.25201,Entire home/apt,1399
Cortez Hill,32.71908,-117.15699,Entire home/apt,315
Bay Park,32.80436,-117.20841,Entire home/apt,565
Darnall,32.74879,-117.06837,Entire home/apt,171
Core,32.71718,-117.15505,Entire home/apt,125
North Hills,32.73689,-117.1319,Entire home/apt,1041
North Hills,32.75396,-117.14498,Entire home/apt,579
Grant Hill,32.70706725217112,-117.14535225118613,Entire home/apt,138
City Heights East,32.7561247,-117.0844676,Entire home/apt,82
City Heights West,32.74876862109691,-117.11086724514436,Entire home/apt,107
La Jolla Village,32.861919202043666,-117.2331677803653,Entire home/apt,155
Balboa Park,32.71875557205185,-117.1440504096621,Entire home/apt,153
Old Town,32.742676650250715,-117.18292764577866,Entire home/apt,800
Loma Portal,32.75345,-117.2316,Entire home/apt,89
Bay Park,32.79061,-117.19829,Entire home/apt,799
University City,32.86008,-117.18824,Entire home/apt,255
Loma Portal,32.74771764364444,-117.23989751189949,Entire home/apt,168
Pacific Beach,32.80395,-117.25229,Entire home/apt,293
Balboa Park,32.71712610656152,-117.1362158625656,Entire home/apt,1614
Memorial,32.70201,-117.12467,Entire home/apt,588
Northwest,32.62674,-117.08815,Entire home/apt,70
North Hills,32.74499,-117.14195,Entire home/apt,238
Core,32.71901,-117.15501,Entire home/apt,317
Bay Ho,32.81776,-117.20886,Entire home/apt,599
North Hills,32.74709,-117.14211,Entire home/apt,206
Bay Ho,32.82214,-117.21199,Entire home/apt,587
East Village,32.70827,-117.15276,Entire home/apt,321
East Village,32.7082,-117.15081,Entire home/apt,150
East Village,32.71175,-117.1545,Entire home/apt,136
Park West,32.72827,-117.16405,Entire home/apt,2500
East Village,32.71387,-117.15557,Entire home/apt,115
Clairemont Mesa,32.81381,-117.17058,Entire home/apt,119
East Village,32.71379,-117.15464,Entire home/apt,170
Carmel Valley,32.9228595,-117.2170169,Entire home/apt,107
East Village,32.71376,-117.15443,Entire home/apt,170
North Hills,32.74228,-117.12753,Entire home/apt,230
Southcrest,32.6899,-117.10531,Entire home/apt,123
Mission Bay,32.7907,-117.23208,Entire home/apt,500
University City,32.86864,-117.22232,Entire home/apt,179
La Jolla,32.83024792649893,-117.25310688706276,Entire home/apt,827
Mission Bay,32.79159,-117.23192,Entire home/apt,586
East Village,32.71363,-117.15426,Entire home/apt,2000
City Heights West,32.7434,-117.11575,Entire home/apt,400
Sorrento Valley,32.8789333027086,-117.20913627471596,Entire home/apt,230
Sky Line,32.7097032,-117.01895,Entire home/apt,147
Core,32.71698,-117.1577,Entire home/apt,230
East Village,32.71174,-117.15649,Entire home/apt,165
East Village,32.70866,-117.15902,Entire home/apt,454
East Village,32.71077,-117.15709,Entire home/apt,367
Park West,32.730912,-117.1673055,Entire home/apt,384
Mission Bay,32.76214,-117.25126,Entire home/apt,262
Bay Park,32.7875,-117.19424,Entire home/apt,439
Mission Bay,32.76311308364366,-117.25037691830308,Entire home/apt,217
La Jolla,32.8282,-117.27995,Entire home/apt,845
La Jolla,32.82814,-117.28049,Entire home/apt,317
East Village,32.71352,-117.15606,Entire home/apt,315
Pacific Beach,32.81501,-117.2415,Entire home/apt,549
East Village,32.7139,-117.15508,Entire home/apt,315
Bay Park,32.78319,-117.19497,Entire home/apt,495
San Carlos,32.78962,-117.05944,Entire home/apt,800
East Village,32.709928850779484,-117.15396829382227,Entire home/apt,463
Marina,32.711190951159686,-117.16613131591288,Entire home/apt,386
Ocean Beach,32.75231,-117.24984,Entire home/apt,450
Pacific Beach,32.80193306636007,-117.242499067525,Entire home/apt,214
Normal Heights,32.77127,-117.11594,Entire home/apt,179
Normal Heights,32.769748279816255,-117.115831676963,Entire home/apt,129
West University Heights,32.7554162,-117.1514983,Entire home/apt,275
Loma Portal,32.7483754,-117.2442565,Entire home/apt,412
Mission Bay,32.78747,-117.25477,Entire home/apt,249
Mission Bay,32.78998,-117.23628,Entire home/apt,307
Midtown,32.74573,-117.1568,Entire home/apt,158
City Heights West,32.7489341,-117.1195272,Entire home/apt,561
Moreno Mission,32.77227,-117.19715,Entire home/apt,200
Mission Bay,32.78710634297862,-117.25343548245677,Entire home/apt,412
Kensington,32.76425,-117.10358,Entire home/apt,295
La Jolla,32.8139626,-117.2622611,Entire home/apt,521
Webster,32.72092367530434,-117.08817691443268,Entire home/apt,478
Del Cerro,32.78684,-117.08028,Entire home/apt,1435
Ocean Beach,32.73236,-117.24914,Entire home/apt,800
East Village,32.71247,-117.15379,Entire home/apt,121
San Carlos,32.79373,-117.05486,Entire home/apt,410
Mission Bay,32.77301,-117.25288,Entire home/apt,262
Estlake Greens,32.63116,-116.95732,Entire home/apt,199
Midtown,32.74811128967039,-117.1633216457044,Entire home/apt,249
Midtown,32.748794164372626,-117.16224246734927,Entire home/apt,198
Marina,32.71422208156808,-117.1697366227772,Entire home/apt,850
Mount Hope,32.7177,-117.10588,Entire home/apt,346
Normal Heights,32.75787647904026,-117.11316693755808,Entire home/apt,158
Loma Portal,32.74312,-117.23505,Entire home/apt,312
Mission Bay,32.7870196,-117.2536838,Entire home/apt,375
City Heights West,32.73973,-117.1133,Entire home/apt,96
North Hills,32.73967,-117.11618,Entire home/apt,105
Mission Bay,32.78095,-117.23714,Entire home/apt,2000
Lake Murray,32.79847,-117.03291,Entire home/apt,1042
Ocean Beach,32.75408973102522,-117.24784905324222,Entire home/apt,222
Allied Gardens,32.79639,-117.0938,Entire home/apt,281
East Village,32.71121,-117.15366,Entire home/apt,220
East Village,32.71287,-117.15285,Entire home/apt,188
Lake Murray,32.79812,-117.03508,Entire home/apt,1328
Mission Bay,32.77395,-117.25006,Entire home/apt,648
City Heights West,32.73743286472367,-117.10349514534336,Entire home/apt,299
East Village,32.70913,-117.15078,Entire home/apt,459
University City,32.86633,-117.21891,Entire home/apt,389
East Village,32.70750878624598,-117.15364275164836,Entire home/apt,1000
Mountain View,32.69793,-117.11667,Entire home/apt,179
Serra Mesa,32.7960527,-117.1286124,Entire home/apt,530
Normal Heights,32.7595,-117.11352,Entire home/apt,242
Park West,32.7343468,-117.1600471,Entire home/apt,357
Pacific Beach,32.814863491733625,-117.23227250816684,Entire home/apt,1202
Mission Valley,32.77439316564521,-117.15105813526318,Entire home/apt,156
Serra Mesa,32.7767352,-117.1337453,Entire home/apt,50
Clairemont Mesa,32.830015136455515,-117.1794817596674,Entire home/apt,175
East Village,32.71282,-117.15196,Entire home/apt,249
East Village,32.71267,-117.15333,Entire home/apt,150
Marina,32.71391049120785,-117.1689743766532,Entire home/apt,450
City Heights West,32.74839,-117.11817,Entire home/apt,104
Core,32.71895,-117.15876,Entire home/apt,270
La Jolla,32.84843,-117.27155,Entire home/apt,556
University City,32.84185,-117.23236,Entire home/apt,307
Moreno Mission,32.7714614,-117.202988,Entire home/apt,135
Moreno Mission,32.7713934,-117.2030724,Entire home/apt,95
East Village,32.71391,-117.15614,Entire home/apt,5000
Mission Bay,32.76681445666981,-117.25052120793455,Entire home/apt,235
Pacific Beach,32.80097,-117.25506,Entire home/apt,154
Pacific Beach,32.80256,-117.25535,Entire home/apt,167
Northwest,32.64293,-117.07683,Entire home/apt,130
Clairemont Mesa,32.81632722037222,-117.18952333010836,Entire home/apt,223
Mission Bay,32.76286,-117.24976,Entire home/apt,717
City Heights East,32.74287688515812,-117.08831916654162,Entire home/apt,279
Mission Bay,32.76472,-117.25076,Entire home/apt,1000
Mission Bay,32.78754172125902,-117.23521135747433,Entire home/apt,301
Ocean Beach,32.74954,-117.24419,Entire home/apt,144
Northwest,32.65342,-117.07246,Entire home/apt,269
Little Italy,32.7206773,-117.1668231,Entire home/apt,135
La Jolla,32.823875509291746,-117.2794972916564,Entire home/apt,3728
East Village,32.70936,-117.15394,Entire home/apt,343
Ocean Beach,32.7406538,-117.2502276,Entire home/apt,809
Old Town,32.7460293,-117.1886127,Entire home/apt,165
Carmel Valley,32.94901,-117.22976,Entire home/apt,150
East Village,32.70903,-117.15397,Entire home/apt,591
East Village,32.7089314,-117.1548758,Entire home/apt,135
Southwest,32.6137157,-117.0658239,Entire home/apt,229
Mission Valley,32.7672327,-117.1738532,Entire home/apt,275
Mission Bay,32.7874555,-117.2388717,Entire home/apt,779
Mission Bay,32.7671026,-117.2520917,Entire home/apt,747
Roseville,32.72867,-117.22658,Entire home/apt,457
Rancho Penasquitos,32.96624,-117.12111,Entire home/apt,1329
Midtown,32.7465378,-117.1701492,Entire home/apt,321
East Village,32.71185,-117.15532,Entire home/apt,264
East Village,32.7108,-117.15476,Entire home/apt,323
La Jolla,32.81801,-117.23944,Entire home/apt,351
Tierrasanta,32.82907,-117.08088,Entire home/apt,465
Pacific Beach,32.81678575582698,-117.22838442752978,Entire home/apt,1095
Ocean Beach,32.7510041,-117.2453393,Entire home/apt,261
Little Italy,32.72343,-117.17,Entire home/apt,120
Rancho Bernadino,33.02634,-117.0792,Entire home/apt,140
City Heights East,32.74351,-117.09044,Entire home/apt,150
City Heights East,32.74517,-117.09041,Entire home/apt,134
College Area,32.76605,-117.08245,Entire home/apt,260
La Jolla,32.807933155863175,-117.2655332631424,Entire home/apt,2971
Mira Mesa,32.92076,-117.12227,Entire home/apt,209
Palm City,32.58468,-117.07793,Entire home/apt,604
La Jolla,32.84549611990445,-117.26659136927128,Entire home/apt,136
Marina,32.71381,-117.17181,Entire home/apt,141
Columbia,32.71838,-117.1696,Entire home/apt,140
Rolling Hills Ranch,32.66658,-116.95884,Entire home/apt,116
West University Heights,32.753699,-117.1514618,Entire home/apt,135
Bay Park,32.77743,-117.20488,Entire home/apt,68
Grant Hill,32.7082034,-117.1409544,Entire home/apt,147
Wooded Area,32.71937,-117.23201,Entire home/apt,190
Marina,32.71115,-117.16545,Entire home/apt,242
University City,32.86717,-117.21288,Entire home/apt,350
Little Italy,32.72416,-117.17062,Entire home/apt,214
Loma Portal,32.74104,-117.23333,Entire home/apt,94
San Ysidro,32.54523259789701,-117.04826720219216,Entire home/apt,393
North Hills,32.7482316,-117.1349814,Entire home/apt,119
La Jolla,32.827873969744694,-117.28046904418542,Entire home/apt,1384
Midtown,32.749587,-117.157745,Entire home/apt,110
City Heights West,32.74875168618861,-117.1202951297164,Entire home/apt,116
Pacific Beach,32.79351,-117.25203,Entire home/apt,325
North Hills,32.74375384827923,-117.135484372751,Entire home/apt,134
Tierrasanta,32.82037,-117.09349,Entire home/apt,328
Rancho Penasquitos,32.966088,-117.1434458,Entire home/apt,298
East Village,32.71309344296253,-117.15136882964462,Entire home/apt,213
Normal Heights,32.759378,-117.110547,Entire home/apt,75
Mission Bay,32.7906438347226,-117.24105685078736,Entire home/apt,193
Normal Heights,32.76119,-117.1216,Entire home/apt,145
Balboa Park,32.71345,-117.14314,Entire home/apt,175
Bay Ho,32.82763,-117.21556,Entire home/apt,175
Midtown,32.73897,-117.16073,Entire home/apt,175
Linda Vista,32.7809348,-117.1643665,Entire home/apt,80
Bay Park,32.77487,-117.20603,Entire home/apt,111
Mission Bay,32.78736143354708,-117.253647763594,Entire home/apt,250
Rancho Penasquitos,32.97142252728017,-117.12901802230168,Entire home/apt,380
Ocean Beach,32.752665282468826,-117.24927035880482,Entire home/apt,187
Columbia,32.7180956,-117.1686151,Entire home/apt,125
Encanto,32.72374272565555,-117.06396092937456,Entire home/apt,683
Loma Portal,32.753115710696854,-117.2264704,Entire home/apt,272
Roseville,32.73253,-117.23178,Entire home/apt,166
Bay Ho,32.829505204969905,-117.21540858722904,Entire home/apt,186
Bay Ho,32.82947,-117.21794,Entire home/apt,171
East Village,32.713158647042945,-117.1555834889992,Entire home/apt,869
Balboa Park,32.71599920000001,-117.1416567,Entire home/apt,121
Mission Bay,32.79121,-117.24415,Entire home/apt,150
Webster,32.72192542747323,-117.09159033249549,Entire home/apt,140
North Clairemont,32.8331317,-117.2045056,Entire home/apt,177
Midtown District,32.72579697166688,-117.20511231286196,Entire home/apt,57
Balboa Park,32.71733116024434,-117.14351165900868,Entire home/apt,135
Loma Portal,32.7489491,-117.2102638,Entire home/apt,450
Southwest,32.5984648,-117.0386526,Entire home/apt,154
West University Heights,32.76122610314509,-117.14831072782157,Entire home/apt,166
Serra Mesa,32.7987216,-117.1455455,Entire home/apt,205
North Hills,32.7583307,-117.1287026,Entire home/apt,178
East Village,32.70554075883366,-117.15362678187694,Entire home/apt,719
La Jolla Village,32.85717346539277,-117.2348704917492,Entire home/apt,149
Loma Portal,32.747533673916095,-117.2380480650898,Entire home/apt,203
Gaslamp Quarter,32.71267800632638,-117.16023140509708,Entire home/apt,168
Old Town,32.74633258445047,-117.18069527443316,Entire home/apt,164
College Area,32.76294,-117.07087,Entire home/apt,157
East Village,32.7093708198768,-117.1499352227501,Entire home/apt,233
Mission Bay,32.7897258,-117.2538114,Entire home/apt,1130
Paradise Hills,32.68598,-117.052975,Entire home/apt,327
Grantville,32.78563057730962,-117.10737913123003,Entire home/apt,85
Mission Bay,32.7890605,-117.234932,Entire home/apt,232
Mission Bay,32.787743656276724,-117.23465305026248,Entire home/apt,322
East Village,32.70950983791798,-117.15482389559716,Entire home/apt,144
East Village,32.7089314,-117.1548758,Entire home/apt,215
South Park,32.7245865,-117.1277391,Entire home/apt,117
Wooded Area,32.723216880102974,-117.2474623401629,Entire home/apt,195
Core,32.7166179,-117.15804,Entire home/apt,283
Core,32.715837,-117.1575727,Entire home/apt,211
Clairemont Mesa,32.82331,-117.19455,Entire home/apt,214
West University Heights,32.759442,-117.142178,Entire home/apt,273
Gaslamp Quarter,32.713768385171534,-117.15955614756687,Entire home/apt,200
Rancho Penasquitos,32.94382548428385,-117.13751430235048,Entire home/apt,880
Northwest,32.64299,-117.09545,Entire home/apt,120
Pacific Beach,32.79305647199927,-117.25343626931152,Entire home/apt,423
Pacific Beach,32.79304918597875,-117.25346664232788,Entire home/apt,521
Otay Ranch,32.6284891,-116.9759843,Entire home/apt,194
Grantville,32.7920876,-117.0917066,Entire home/apt,87
Pacific Beach,32.803282918618024,-117.23214940663352,Entire home/apt,221
West University Heights,32.75945,-117.15436,Entire home/apt,175
Gaslamp Quarter,32.7105063310478,-117.16103511111449,Entire home/apt,165
Balboa Park,32.7296229715055,-117.13153805785718,Entire home/apt,128
Little Italy,32.729495196504764,-117.17087904478248,Entire home/apt,501
Moreno Mission,32.76881575087228,-117.1975913249532,Entire home/apt,513
Memorial,32.70576637645244,-117.1241384760232,Entire home/apt,248
Clairemont Mesa,32.8244336,-117.1803622,Entire home/apt,148
Moreno Mission,32.767407181447325,-117.18062017655645,Entire home/apt,142
La Jolla,32.8601213680966,-117.25496294362664,Entire home/apt,401
West University Heights,32.7524969,-117.1515548,Entire home/apt,96
Pacific Beach,32.7983929,-117.2297104,Entire home/apt,337
Pacific Beach,32.80586990409445,-117.2362749103454,Entire home/apt,189
East Village,32.71210822401183,-117.15443098779453,Entire home/apt,207
Midtown,32.73830350009595,-117.1607773393129,Entire home/apt,157
La Jolla,32.824829577177056,-117.25322371361534,Entire home/apt,1645
Pacific Beach,32.804257,-117.256397,Entire home/apt,283
Grantville,32.786256,-117.1010586,Entire home/apt,186
Grantville,32.7855098,-117.0988094,Entire home/apt,240
Mission Bay,32.77317,-117.25079,Entire home/apt,438
Mission Bay,32.7717010783835,-117.2500792467416,Entire home/apt,468
Mission Bay,32.77388745591896,-117.25027616110974,Entire home/apt,518
Mission Bay,32.77190334831334,-117.2496165662063,Entire home/apt,266
Ocean Beach,32.752577,-117.2456005,Entire home/apt,199
Pacific Beach,32.8019741020322,-117.25297235791518,Entire home/apt,619
Mission Bay,32.7920894,-117.2450603,Entire home/apt,201
Mira Mesa,32.911357829865224,-117.13925086254594,Entire home/apt,345
East Village,32.706589853600484,-117.15481583029032,Entire home/apt,191
North Hills,32.734727511189455,-117.12978424293254,Entire home/apt,926
North Hills,32.754703443558064,-117.14346162465206,Entire home/apt,926
North Hills,32.7534178,-117.1441456,Entire home/apt,1389
Mission Bay,32.79362497766444,-117.23109842764757,Entire home/apt,256
University City,32.87358598944524,-117.2164356800226,Entire home/apt,195
Valencia Park,32.70887,-117.0702,Entire home/apt,260
Grant Hill,32.71128882735418,-117.143467754273,Entire home/apt,113
Pacific Beach,32.80309,-117.25376,Entire home/apt,204
Pacific Beach,32.80308,-117.25376,Entire home/apt,178
Gaslamp Quarter,32.708986991185924,-117.15956633092598,Entire home/apt,242
Park West,32.73083707400671,-117.16577985685416,Entire home/apt,393
Memorial,32.70362225953592,-117.12304290472125,Entire home/apt,200
Mission Bay,32.78141446151781,-117.25204119325409,Entire home/apt,664
College Area,32.7752292,-117.0545144,Entire home/apt,119
Valencia Park,32.70874,-117.07236,Entire home/apt,115
Mira Mesa,32.92984014771602,-117.14651027176868,Entire home/apt,119
Mission Bay,32.793009726102234,-117.23335691078536,Entire home/apt,130
Gaslamp Quarter,32.71398786891319,-117.16098288804152,Entire home/apt,200
Little Italy,32.72479320000001,-117.1698755,Entire home/apt,323
Mission Bay,32.77103997411441,-117.25274895897608,Entire home/apt,208
La Jolla,32.844519763950004,-117.25462420864714,Entire home/apt,381
Gaslamp Quarter,32.712303487637506,-117.16207764499605,Entire home/apt,206
Gaslamp Quarter,32.71449,-117.1607,Entire home/apt,699
La Jolla,32.8374526,-117.2731147,Entire home/apt,399
Little Italy,32.72479320000001,-117.1698755,Entire home/apt,220
