NUMBER,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,LONGITUDE,LATITUDE
11350,2021,2021-06-30,1215,3,-117.18054962158205,32.7389030456543
11351,2021,2021-06-26,1654,6,-117.2093505859375,32.74718475341797
11352,2021,2021-06-26,1458,6,-117.15470886230467,32.7167854309082
11353,2021,2021-06-26,1050,6,-117.143798828125,32.74843978881836
11354,2021,2021-06-27,2010,7,-117.23624420166016,32.77987289428711
11355,2021,2021-07-14,2350,3,-117.0669174194336,32.760433197021484
11356,2021,2021-07-14,1449,3,-117.2770538330078,32.83945083618164
11357,2021,2021-07-13,951,2,-117.17213439941406,32.78346633911133
11358,2021,2021-07-10,1715,6,-117.12612915039062,32.71466827392578
11359,2020,2020-07-10,1445,5,-117.2219467163086,32.74359130859375
11360,2021,2021-07-07,951,3,-117.2192153930664,32.813941955566406
11361,2021,2021-07-11,16,7,-117.125244140625,32.71167755126953
11362,2021,2021-07-07,1307,3,-117.10099029541016,32.73816680908203
11363,2021,2021-07-09,756,5,-117.08431243896484,32.76750946044922
11364,2021,2021-07-07,1258,3,-117.2051010131836,32.85655975341797
11365,2021,2021-07-01,2045,4,-117.23413848876952,32.79947280883789
11366,2021,2021-07-07,1444,3,-117.23381805419922,32.72270584106445
11367,2021,2021-07-05,1605,1,-117.0423583984375,32.54949951171875
11368,2021,2021-06-12,1742,6,-117.08531188964844,32.69356918334961
11369,2021,2021-06-28,1401,1,-117.17230224609376,32.74819564819336
11370,2021,2021-07-19,1919,1,-117.14662170410156,32.698997497558594
11371,2021,2021-07-19,1836,1,-117.16378784179688,32.71141815185547
11372,2021,2021-07-19,1631,1,-117.19332122802734,32.82857894897461
11373,2021,2021-07-17,2348,6,-117.24138641357422,32.74883270263672
11374,2021,2021-07-17,1830,6,-117.16378784179688,32.71141815185547
11375,2021,2021-07-17,1659,6,-117.15740966796876,32.715721130371094
11376,2021,2021-07-17,1354,6,-117.15923309326172,32.7135009765625
11377,2021,2021-07-16,2330,5,-117.12169647216795,32.76722717285156
11378,2021,2021-07-20,809,2,-117.19876098632812,32.74506759643555
11379,2021,2021-07-15,1820,4,-117.15190887451172,32.711544036865234
11380,2021,2021-07-20,1455,2,-117.04578399658205,32.550819396972656
11381,2021,2021-07-20,1435,2,-117.09197998046876,32.962032318115234
11382,2021,2021-07-18,110,7,-117.15528106689452,32.748416900634766
11383,2021,2021-07-04,129,7,-122.2555923461914,37.79983901977539
11384,2021,2021-07-17,1550,6,-117.09369659423828,32.70414733886719
11385,2021,2021-07-17,1420,6,-117.2661590576172,32.80841827392578
11386,2021,2021-07-18,219,7,-117.14947509765624,32.71574783325195
11387,2021,2021-07-19,1139,1,-117.10694122314452,32.74968719482422
11388,2021,2021-07-19,1000,1,-117.07676696777344,32.70756149291992
11389,2021,2021-07-18,1738,7,-117.19860076904295,32.756778717041016
11390,2021,2021-07-18,156,7,-117.08413696289062,32.79289245605469
11391,2021,2021-07-18,1815,7,-117.19783782958984,32.764404296875
11392,2021,2021-07-16,1333,5,-117.22354125976562,32.75745391845703
11393,2021,2021-07-17,1500,6,-117.20614624023438,32.82770538330078
11394,2021,2021-07-06,1224,2,-117.08056640625,32.922630310058594
11395,2021,2021-07-23,40,5,-117.25152587890624,32.74938201904297
11396,2021,2021-07-21,1640,3,-117.2048110961914,32.75529479980469
11397,2021,2021-07-22,2158,4,-117.06599426269533,32.75587844848633
11398,2021,2021-07-12,1531,1,-117.24897003173828,32.84497833251953
11399,2021,2021-07-16,1900,5,-117.0334930419922,32.68410873413086
11400,2021,2021-07-21,1732,3,-117.1125717163086,32.69234085083008
11401,2021,2021-07-15,1652,4,-117.13677978515624,32.74845123291016
11402,2021,2021-07-15,1306,4,-117.1774673461914,32.908103942871094
11403,2021,2021-05-15,1320,6,-117.14920043945312,32.91251373291016
11404,2021,2021-07-24,1754,6,-117.25112915039062,32.77204132080078
11405,2021,2021-07-23,2328,5,-117.2505111694336,32.74137878417969
11406,2021,2021-07-14,1854,3,-117.07292175292967,32.75875473022461
11407,2021,2021-08-11,1513,3,-117.08496856689452,32.71672058105469
11408,2021,2021-08-11,2319,3,-117.09600830078124,32.73217010498047
11409,2021,2021-08-11,1650,3,-117.21100616455078,32.9373893737793
11410,2021,2021-08-06,2036,5,-117.23729705810548,32.75412368774414
11411,2021,2021-08-05,1130,4,-117.06092834472656,33.018653869628906
11412,2021,2021-08-05,644,4,-117.09369659423828,32.70414733886719
11413,2021,2021-08-08,2013,7,-117.08605194091795,32.74515151977539
11414,2021,2021-08-09,1651,1,-117.04779815673828,32.71331787109375
11415,2021,2021-08-10,220,2,-117.24791717529295,32.73207473754883
11416,2021,2021-08-10,1115,2,-117.05364227294922,32.74435806274414
11417,2021,2021-08-07,1530,6,-117.15416717529295,32.773582458496094
11418,2021,2021-07-31,1416,6,-117.10198974609376,32.686702728271484
11419,2021,2021-08-06,850,5,-117.16100311279295,32.70833206176758
11420,2021,2021-08-11,1503,3,-117.21102905273438,32.79828643798828
11421,2021,2021-08-10,1340,2,-117.23413848876952,32.79947280883789
11422,2021,2021-07-27,1735,2,-117.07498168945312,33.03155517578125
11423,2021,2021-07-28,1740,3,-117.14020538330078,32.83074951171875
11424,2021,2021-07-11,2116,7,-117.1669921875,32.82018280029297
11425,2021,2021-07-10,2100,6,-117.22648620605467,32.73270797729492
11426,2021,2021-07-24,1100,6,-117.09357452392578,32.71614456176758
11427,2021,2021-07-02,2254,5,-117.23442840576172,32.95657730102539
11428,2021,2021-07-28,102,3,-117.2272491455078,32.74557113647461
11429,2021,2021-07-29,745,4,-117.03939056396484,32.55238723754883
11430,2021,2021-07-23,1345,5,-117.2326202392578,32.7641487121582
11431,2021,2021-06-03,1217,4,-117.16378784179688,32.71141815185547
11432,2021,2021-08-01,1110,7,-117.09490203857422,32.690040588378906
11433,2021,2021-08-01,1523,7,-117.03305816650392,32.69320297241211
11434,2021,2021-08-01,1727,7,-117.12733459472656,32.697219848632805
11435,2021,2021-08-02,220,1,-117.10108947753906,32.73149871826172
11436,2021,2021-08-01,1630,7,-117.16105651855467,32.713592529296875
11437,2021,2021-08-01,1930,7,-117.10186767578124,32.75706481933594
11438,2021,2021-08-02,2300,1,-117.15509033203124,32.82175064086914
11439,2021,2021-07-30,1130,5,-117.23867797851562,32.79829025268555
11440,2021,2021-07-30,1300,5,-117.09375,32.69679260253906
11441,2021,2021-07-31,840,6,-117.0936279296875,32.70783996582031
11442,2021,2021-07-31,2055,6,-117.2267608642578,32.80788803100586
11443,2021,2021-07-31,2103,6,-117.1513900756836,32.70519256591797
11444,2021,2021-07-11,1943,7,-117.27667999267578,32.84809494018555
11445,2021,2021-07-21,1035,3,-117.10086059570312,32.75322341918945
11446,2021,2021-07-25,142,7,-117.17105102539062,32.72195816040039
11447,2021,2021-07-29,1427,4,-117.15740203857422,32.711517333984375
11448,2021,2021-07-31,1600,6,-117.11296081542967,32.68794631958008
11449,2021,2021-07-31,2130,6,-117.23876953125,32.75345230102539
11450,2021,2021-06-25,2355,5,-117.23284149169922,32.76414108276367
11451,2021,2021-07-26,735,1,-117.09246826171876,33.00516891479492
11452,2021,2021-07-28,1730,3,-117.09757232666016,32.79297637939453
11453,2021,2021-07-23,135,5,-117.2402801513672,32.79792785644531
11454,2021,2021-07-26,2021,1,-117.14640045166016,32.75030517578125
11455,2021,2021-07-27,1806,2,-117.05754089355467,32.745220184326165
11456,2021,2021-07-25,1455,7,-117.22611236572266,32.73247528076172
11457,2021,2021-07-24,1416,6,-117.1702880859375,32.786495208740234
11458,2021,2021-07-22,1540,4,-117.13364410400392,32.74102020263672
11459,2021,2021-07-09,1847,5,-117.0234603881836,32.70888137817383
11460,2021,2021-07-23,1730,5,-117.12607574462892,32.76337814331055
11461,2021,2021-07-24,120,6,-117.16105651855467,32.71340560913086
11462,2021,2021-07-25,105,7,-117.2429656982422,32.7993278503418
11463,2021,2021-07-25,215,7,-117.1494369506836,32.70941162109375
11464,2021,2021-07-24,1428,6,-116.97987365722656,32.55335235595703
11465,2021,2021-07-26,2251,1,-117.16192626953124,32.7699089050293
11466,2021,2021-07-23,1354,5,-117.24839782714844,32.94871139526367
11467,2021,2021-05-13,100,4,-117.25231170654295,32.775840759277344
11468,2021,2021-08-01,2131,7,-117.12590026855467,32.93324279785156
11469,2021,2021-07-25,1200,7,-117.02892303466795,33.134857177734375
11470,2021,2021-08-05,1328,4,-117.12578582763672,32.757564544677734
11471,2021,2021-08-27,2254,5,-117.1281280517578,32.729637145996094
11472,2021,2021-09-04,2156,6,-117.11109161376952,32.960731506347656
11473,2021,2021-08-04,2304,3,-117.10089874267578,32.749935150146484
11474,2021,2021-08-03,1059,2,-117.16114807128906,32.7242431640625
11475,2021,2021-08-03,910,2,-117.12234497070312,32.91286849975586
11476,2021,2021-07-28,705,3,-117.22081756591795,32.8283805847168
11477,2021,2021-07-30,730,5,-117.12532806396484,32.919307708740234
11478,2021,2021-07-29,1122,4,-117.24942779541016,32.849220275878906
11479,2021,2021-07-28,1618,3,-117.06240844726562,32.56436538696289
11480,2021,2021-07-27,1418,2,-117.14427185058594,32.70146560668945
11481,2021,2021-07-24,109,6,-117.23909759521484,32.79393768310547
11482,2021,2021-07-20,2221,2,-117.1069107055664,32.751468658447266
11483,2021,2021-07-24,1330,6,-117.15681457519533,32.821678161621094
11484,2021,2021-07-31,1655,6,-117.23030853271484,32.76136779785156
11485,2021,2021-07-29,1530,4,-117.09705352783205,32.576507568359375
11486,2021,2021-07-30,421,5,-117.03672790527344,32.691768646240234
11487,2021,2021-08-04,1601,3,-117.2067413330078,32.76980972290039
11488,2021,2021-08-12,824,4,-116.97789764404295,32.78470230102539
11489,2021,2021-08-04,1000,3,-117.09866333007812,32.749610900878906
11490,2021,2021-08-09,1330,1,-117.15328979492188,32.7276725769043
11491,2021,2021-08-14,1756,6,-117.24485778808594,32.7938117980957
11492,2021,2021-08-23,1801,1,-117.24659729003906,32.75201797485352
11493,2021,2021-08-23,1746,1,-117.21343994140624,32.75109100341797
11494,2021,2021-08-26,2323,4,-117.12065887451172,32.76336669921875
11495,2021,2021-08-25,1322,3,-117.0661392211914,32.55674743652344
11496,2021,2021-08-26,1412,4,-117.1329345703125,32.706382751464844
11497,2021,2021-05-26,1950,3,-117.16919708251952,32.71565628051758
11498,2021,2021-08-02,1313,1,-117.24083709716795,32.79976272583008
11499,2021,2021-08-01,2136,7,-117.12520599365234,32.748497009277344
11500,2021,2021-06-26,1446,6,-117.2011260986328,32.7553825378418
11501,2021,2021-05-30,1453,7,-117.1698760986328,32.712528228759766
11502,2021,2021-05-29,2004,6,-117.10643005371094,32.771240234375
11503,2021,2021-08-08,1148,7,-117.08499908447266,32.70450592041016
11504,2021,2021-08-09,1530,1,-117.16390228271484,32.74827194213867
11505,2021,2021-08-01,1927,7,-117.10155487060548,32.78019714355469
11506,2021,2021-08-02,1242,1,-117.09465026855467,32.690277099609375
11507,2021,2021-08-06,1913,5,-117.23624420166016,32.77987289428711
11508,2021,2021-08-06,2020,5,-117.15303802490234,32.71575164794922
11509,2021,2021-08-06,2244,5,-117.1467056274414,32.7104377746582
11510,2021,2021-08-15,1520,7,-117.19487762451172,32.8336181640625
11511,2021,2021-08-18,2024,3,-117.14778137207033,32.71588134765625
11512,2021,2021-08-19,1608,4,-117.0320281982422,32.69525909423828
11513,2021,2021-08-18,1716,3,-117.1388931274414,32.804481506347656
11514,2021,2021-08-15,1000,7,-117.16156005859376,32.74333953857422
11515,2021,2021-08-13,2,5,-117.17352294921876,32.801124572753906
11516,2021,2021-08-12,1914,4,-117.21369934082033,32.80057144165039
11517,2021,2021-08-13,1148,5,-117.16146850585938,32.74999237060547
11518,2021,2021-08-23,631,1,-117.20560455322266,32.83136367797852
11519,2021,2021-08-10,1830,2,-117.2168197631836,32.851539611816406
11520,2021,2021-08-11,2010,3,-117.23369598388672,32.889366149902344
11521,2021,2021-08-16,2105,1,-117.05401611328124,32.5838623046875
11522,2021,2021-08-16,1952,1,-117.24240112304688,32.86960220336914
11523,2021,2021-08-14,520,6,-117.215576171875,32.83049011230469
11524,2021,2021-08-14,300,6,-117.15168762207033,32.70524978637695
11525,2021,2021-08-13,2340,5,-117.13387298583984,32.707420349121094
11526,2021,2021-08-13,2234,5,-117.1630630493164,32.77081680297852
11527,2021,2021-08-13,1700,5,-117.16500091552734,32.74982833862305
11528,2021,2021-08-11,1227,3,-117.16027069091795,32.727169036865234
11529,2021,2021-08-14,1524,6,-117.18875122070312,32.75170135498047
11530,2021,2021-08-16,907,1,-117.09669494628906,32.74211883544922
11531,2021,2021-08-08,43,7,-117.15038299560548,32.714702606201165
11532,2021,2021-08-03,1240,2,-117.08509826660156,32.69776153564453
11533,2021,2021-08-03,1140,2,-117.12255096435548,32.706756591796875
11534,2021,2021-08-02,957,1,-117.31237030029295,34.47071838378906
11535,2021,2021-08-17,1810,2,-117.12531280517578,32.72962951660156
11536,2021,2021-08-15,2200,7,-117.16390228271484,32.74827194213867
11537,2021,2021-08-15,1745,7,-117.10247039794922,32.6846809387207
11538,2021,2021-08-18,1323,3,-117.25492095947266,32.79471206665039
11539,2021,2021-08-24,1639,2,-117.06510162353516,32.56908416748047
11540,2021,2021-08-24,1550,2,-117.14019012451172,32.77202224731445
11541,2021,2021-08-06,1704,5,-117.1951904296875,32.72929382324219
11542,2021,2021-08-18,1320,3,-117.12590026855467,32.93324279785156
11543,2021,2021-08-24,1019,2,-117.14404296875,32.71788787841797
11544,2021,2021-08-24,835,2,-117.04539489746094,32.57358169555664
11545,2021,2021-08-25,1556,3,-117.0458984375,32.54475784301758
11546,2021,2021-08-17,858,2,-117.14712524414062,32.9243049621582
11547,2021,2021-08-17,650,2,-117.13529205322266,32.75217056274414
11548,2021,2021-08-16,2221,1,-117.03678894042967,33.10992813110352
11549,2021,2021-08-19,2010,4,-117.09273529052734,32.576499938964844
11550,2021,2021-08-16,1212,1,-117.1500244140625,32.82181167602539
11551,2021,2021-08-20,728,5,-117.23214721679688,32.96205139160156
11552,2021,2021-08-20,1912,5,-117.1194305419922,32.681365966796875
11553,2021,2021-08-21,940,6,-117.02262878417967,32.712677001953125
11554,2021,2021-08-21,2150,6,-117.09928131103516,32.72922897338867
11555,2021,2021-08-22,120,7,-117.22582244873048,32.728599548339844
11556,2021,2021-08-22,1523,7,-117.25267791748048,32.73884201049805
11557,2021,2021-08-22,1140,7,-117.14500427246094,32.755348205566406
11558,2021,2021-08-30,1648,1,-117.0669174194336,32.76042938232422
11559,2021,2021-06-20,1732,7,-117.07252502441406,32.74882888793945
11560,2021,2021-08-26,1905,4,-117.10281372070312,32.71147155761719
11561,2021,2021-08-27,30,5,-117.2050323486328,32.95736312866211
11562,2021,2021-08-26,1917,4,-117.17262268066406,32.877899169921875
11563,2021,2021-08-22,1246,7,-117.1594009399414,32.80249786376953
11564,2021,2021-08-17,19,2,-117.1462631225586,32.97623443603516
11565,2021,2021-08-29,348,7,-117.10107421875,32.73212814331055
11566,2021,2021-08-24,726,2,-117.18655395507812,32.964962005615234
11567,2021,2021-08-27,700,5,-117.09971618652344,32.966434478759766
11568,2021,2021-08-27,1210,5,-117.21102905273438,32.79828643798828
11569,2021,2021-08-27,1021,5,-117.0565185546875,32.76900863647461
11570,2021,2021-08-27,1615,5,-117.20970153808594,32.87382125854492
11571,2021,2021-08-29,240,7,-117.14615631103516,32.742244720458984
11572,2021,2021-08-31,842,2,-117.01429748535156,32.56851577758789
11573,2021,2021-09-08,534,3,-117.04559326171876,32.55134582519531
11574,2021,2021-09-14,1452,2,-117.16220855712892,32.90937423706055
11575,2021,2021-11-03,400,3,-117.21072387695312,32.8752555847168
11576,2021,2021-12-13,1706,1,-117.16185760498048,32.7482795715332
11577,2021,2021-10-29,1554,5,-117.23413848876952,32.79947280883789
11578,2021,2021-11-23,1749,2,-117.16616058349608,32.75173568725586
11579,2021,2021-11-12,2325,5,-117.15226745605467,32.712608337402344
11580,2022,2022-01-08,1958,6,-117.0932846069336,32.583740234375
11581,2022,2022-01-09,129,7,-117.244873046875,32.91234588623047
11582,2022,2022-02-01,1803,2,-117.08611297607422,32.57648849487305
11583,2022,2022-01-22,2301,6,-117.0644760131836,32.75284576416016
11584,2022,2022-02-20,524,7,-117.06092834472656,33.018653869628906
11585,2022,2022-03-22,1920,2,-117.02728271484376,32.58871078491211
11586,2022,2022-04-25,2258,1,-117.24227142333984,32.87014389038086
11587,2022,2022-06-21,924,2,-117.14907073974608,32.699317932128906
11588,2022,2022-06-11,1630,6,-117.2770767211914,32.82906723022461
11589,2022,2022-03-09,1948,3,-117.12169647216795,32.69300079345703
11590,2022,2022-04-04,2228,1,-117.23030853271484,32.76136779785156
11591,2022,2022-06-07,829,2,-117.1548080444336,32.817138671875
11592,2022,2022-05-24,1502,2,-117.21337890625,32.94961929321289
11593,2022,2022-06-17,1900,5,-117.0807647705078,33.023460388183594
11594,2022,2022-07-04,340,1,-117.03563690185548,32.702392578125
11595,2021,2021-08-24,1301,2,-117.02173614501952,32.57438278198242
11596,2021,2021-09-06,26,1,-117.11809539794922,32.75967788696289
11597,2021,2021-09-03,2044,5,-117.17278289794922,32.78075408935547
11598,2021,2021-09-03,2128,5,-117.09224700927734,32.75309753417969
11599,2021,2021-09-04,626,6,-117.06101989746094,33.018775939941406
11600,2021,2021-09-06,2500,1,-117.22603607177734,32.758792877197266
11601,2021,2021-09-07,2141,2,-117.1177215576172,32.69601058959961
11602,2021,2021-09-08,1528,3,-117.205078125,32.754249572753906
11603,2021,2021-08-31,2500,2,-117.16889190673828,32.87813186645508
11604,2021,2021-08-25,1908,3,-117.23057556152344,32.74109649658203
11605,2021,2021-08-25,1601,3,-117.19955444335938,32.745628356933594
11606,2021,2021-09-07,1645,2,-117.1069793701172,32.745906829833984
11607,2021,2021-09-06,2302,1,-117.10093688964844,32.74586868286133
11608,2021,2021-09-06,1242,1,-117.15637969970705,32.74839782714844
11609,2021,2021-09-05,2340,7,-117.15562438964844,32.7198600769043
11610,2021,2021-09-05,2110,7,-117.24213409423828,32.79751968383789
11611,2021,2021-09-05,2028,7,-117.01045989990234,32.80292892456055
11612,2021,2021-09-05,1918,7,-117.24227142333984,32.87014389038086
11613,2021,2021-09-05,1628,7,-117.19165802001952,32.7974739074707
11614,2021,2021-09-19,1820,7,-117.04351043701172,32.57355499267578
11615,2021,2021-09-21,753,2,-117.13378143310548,32.716888427734375
11616,2021,2021-09-17,600,5,-117.09273529052734,32.576499938964844
11617,2021,2021-09-07,1400,2,-117.15473175048828,32.7188606262207
11618,2021,2021-08-28,120,6,-117.2463607788086,32.79855728149414
11619,2021,2021-08-23,1700,1,-117.14022064208984,33.016788482666016
11620,2021,2021-08-26,623,4,-117.1673583984375,32.76057052612305
11621,2021,2021-08-23,959,1,-117.08503723144533,32.71115493774414
11622,2021,2021-08-26,1235,4,-117.08208465576172,32.97907638549805
11623,2021,2021-08-23,1400,1,-117.0732192993164,32.70201873779297
11624,2021,2021-08-14,2220,6,-117.09474182128906,32.62186813354492
